mutant serotonin 005 H2O2 0.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,17449,R,,17449,210.4622598,17448,17450,4,-1,3,,,39948,-935.7454141,6,39780,283.3523254,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17981,E,,17981,155.257413,17979,17984,7,1,4,,,40301,-951.9489244,5,40132,243.9716644,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18152,R,,18152,978.119431,18150,18154,6,-1,3,,,40631,-832.6346164,6,40467,132.7204437,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18331,E,,18331,239.2042762,18329,18334,7,1,4,,,40979,-924.8188547,7,40812,132.261734,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,18494,R,,18494,969.3220518,18492,18496,6,-1,3,,,43315,-129.2105977,7,43254,38.29888153,22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19169,E,,19169,273.3848099,19167,19171,6,1,4,,,43575,-7.195552539,6,43381,58.66139984,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19351,R,,19351,939.0966285,19349,19353,6,-1,3,,,43592,-136.3864389,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19541,E,,19541,261.5647489,19539,19545,8,1,4,,,43823,-187.8350569,5,43658,35.58346939,13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19720,R,,19720,1033.843613,19717,19722,7,-1,3,,,44144,-233.7477853,6,43977,191.9906616,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20303,E,,20303,225.3510141,20301,20306,7,1,4,,,44396,-519.8052421,5,44249,65.51131439,13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20480,R,,20480,1069.122276,20476,20482,8,-1,3,,,44671,-349.8559189,10,44519,75.91384888,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,20900,E,,20900,303.1075659,20897,20904,9,1,4,,,44962,-563.5843605,5,44817,109.8767319,50,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21075,R,,21075,1023.243993,21073,21076,5,-1,3,,,45231,-176.7108454,4,45119,5.803218842,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21276,E,,21276,1.503189292,21276,21276,2,,4,,,45511,-254.2134681,4,45375,127.4472122,79,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21286,E,,21286,341.9052919,21283,21290,9,1,4,,,46092,-207.2220695,4,45935,116.7850494,15,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21458,R,,21458,948.0444274,21456,21460,6,-1,3,,,46374,-430.5647761,6,46227,36.74852753,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21602,E,,21602,9.966178964,21601,21603,4,1,4,,,46664,-371.4718719,5,46518,97.47143555,19,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21610,E,,21610,285.1778708,21607,21614,9,1,4,,,46924,-312.6167442,8,46775,80.430336,20,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21777,R,,21777,635.4555058,21776,21778,4,-1,3,,,47180,-134.5388986,6,47044,52.11039734,14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,21935,E,,21935,397.4010452,21927,21941,16,1,4,,,47450,-140.1158345,6,47309,37.26892853,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22089,R,,22089,680.0665019,22088,22090,4,-1,3,,,47737,-95.41386019,5,47595,34.37709808,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22749,E,,22749,420.816132,22747,22753,8,1,4,,,48014,-93.52398967,6,47870,52.20863342,14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,22918,R,,22918,776.8234889,22917,22919,4,-1,3,,,48296,-45.27534063,8,48155,25.17592621,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23477,E,,23477,139.6437682,23475,23480,7,1,4,,,48336,-7.979999247,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23659,R,,23659,670.4673021,23658,23660,4,-1,3,,,48565,-51.68013628,8,48421,29.68471718,14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23888,E,,23888,226.0845472,23886,23892,8,1,4,,,48849,-46.72962403,11,48700,34.54515457,16,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24063,R,,24063,828.3382333,24061,24064,5,-1,3,,,49128,-25.01948314,11,48986,33.08269119,14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24244,E,,24244,160.7497418,24242,24247,7,1,4,,,49138,-2.803536392,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24402,R,,24402,679.8135514,24401,24403,4,-1,3,,,49424,-33.62118373,10,49285,34.59417343,17,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24555,E,,24555,8.763983955,24555,24556,3,,4,,,49709,-13.98963536,6,49572,40.51691818,24,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24564,E,,24564,232.3041755,24562,24568,8,1,4,,,50837,-24.80341746,27,50704,36.36085129,24,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24725,R,,24725,607.7650553,24724,24726,4,-1,3,,,51172,-21.91050862,8,50981,31.96305275,18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,24886,E,,24886,249.6256297,24884,24890,8,1,4,,,51431,-59.41450237,65,51295,39.31889725,30,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25048,R,,25048,614.5544517,25047,25049,4,-1,3,,,52590,-50.08452694,56,52407,46.82112885,42,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,25925,E,,25925,285.2726705,25922,25929,9,1,4,,,52877,-98.77955616,103,52755,70.78908539,57,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26097,R,,26097,716.9774203,26096,26098,4,-1,3,,,52957,-2.415859185,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26593,E,,26593,214.5622948,26591,26597,8,1,4,,,54248,-67.48466557,73,54110,37.59273911,21,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26773,R,,26773,1045.586714,26771,26774,5,-1,3,,,54660,-33.60502527,29,54524,27.75800133,19,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27140,E,,27140,140.846263,27139,27143,6,1,4,,,54684,3.187905844,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27317,R,,27317,722.9623187,27315,27318,5,-1,3,,,54690,-2.604082806,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27566,E,,27566,66.75684727,27565,27568,5,1,4,,,57943,-22.00131494,9,57147,31.96643257,17,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,27748,R,,27748,411.8644727,27748,27749,3,,3,,,59113,-47.11306537,31,58913,35.91424942,25,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29266,E,,29266,166.6445242,29265,29269,6,1,4,,,59578,-25.78818399,16,59384,72.65303802,69,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29492,R,,29492,758.660152,29490,29493,5,-1,3,,,60351,-36.06421482,22,60220,52.18916702,44,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29656,E,,29656,52.4233158,29655,29658,5,1,4,,,61652,-4.609362225,4,61507,28.87998581,24,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,29743,R,,29743,650.2055171,29741,29744,5,-1,3,,,61691,-66.46513202,43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30352,E,,30352,117.9003816,30350,30354,6,1,4,,,62110,-51.95644899,29,61924,20.77021217,18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,30563,R,,30563,979.5410659,30560,30565,7,-1,3,,,62733,-100.918805,59,62595,30.85785103,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31047,E,,31047,126.690849,31045,31050,7,1,4,,,65397,-94.07852673,10,65260,58.18507767,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31240,R,,31240,1196.539173,31237,31242,7,-1,3,,,67963,-165.7558749,6,67839,233.4827423,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32023,E,,32023,172.4232428,32021,32025,6,1,4,,,67987,-4.835066551,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32221,R,,32221,1097.260835,32219,32222,5,-1,3,,,68627,-336.2924695,63,68502,24.57107353,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,32448,E,,32448,196.1949867,32446,32451,7,1,4,,,69002,-7.780044198,4,68904,227.1519318,44,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
