WT serotonin control 1.abf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sample_Rate,,Peaks,Annot,,loc,sumP,begin,term,length,sign,class,,,R_loc,R_sumP,R_length,E_loc,E_sumP,E_length,r2_loc,r2_sumP,r2_length,e1_loc,e1_sumP,e1_length,numIPSP,sumIPSP,numEPSP,sumEPSP,,,IPSP_loc,IPSP_sumP,IPSP_begin,IPSP_term,IPSP_length,IPSP_sign,IPSP_class,,,EPSP_loc,EPSP_sumP,EPSP_begin,EPSP_term,EPSP_length,EPSP_sign,EPSP_class,,,,spkName,label,R,G,B,classID
,,107245,R,,107245,663.8741755,107236,107253,19,-1,3,,,123863,-743.0410294,33,123703,144.1423187,25,0,0,0,123689,68.70542145,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107364,e,,107364,52.3973186,107356,107369,15,1,6,,,124185,-720.1983351,31,124023,208.4640656,38,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107383,E,,107383,140.3301857,107370,107398,30,1,4,,,124545,-755.0505215,22,124383,152.8238831,31,0,0,0,124359,31.23843384,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107543,R,,107543,710.6162933,107536,107552,18,-1,3,,,124879,-733.3201002,58,124714,185.7160339,42,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107555,R,,107555,1.334096024,107555,107555,2,,3,,,125259,-708.7054772,24,125094,102.5438995,29,0,0,0,125070,-86.31758881,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107673,e,,107673,53.79014765,107670,107682,14,-1,6,,,125620,-737.9604661,27,125452,148.1956024,26,0,0,0,125435,42.4067688,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107693,E,,107693,118.9217929,107683,107711,30,1,4,,,125947,-759.4962351,19,125781,118.7969437,25,0,0,0,125768,77.45354462,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107841,R,,107841,2.040774149,107841,107842,3,,3,,,126278,-724.3578067,15,126114,104.6422958,25,126286,-27.14918518,8,126104,52.30988312,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107852,R,,107852,624.935766,107845,107861,18,-1,3,,,126623,-689.6938484,15,126458,177.3995209,25,126629,-21.48988533,7,126443,55.36553574,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,107986,e,,107986,33.5048387,107978,107991,15,1,6,,,126910,-727.729875,14,126750,106.5176926,24,126917,-24.4946804,6,126740,170.5393219,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108005,E,,108005,136.7579974,107992,108020,30,1,4,,,127229,-706.2765479,18,127068,141.4142303,24,127241,19.53427887,9,127053,69.05166626,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108166,R,,108166,652.634477,108155,108177,24,-1,3,,,127538,-708.5356093,19,127377,125.7913513,29,127546,-26.19293785,13,127365,43.08055878,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108313,e,,108313,35.39738078,108311,108320,11,1,6,,,127844,-739.0298797,19,127683,116.5591583,24,127851,-27.43732452,5,127673,234.788681,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108328,E,,108328,131.7417882,108321,108344,25,1,4,,,128141,-644.794764,18,127983,111.436203,24,128149,-25.64361763,8,127970,129.3546295,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108488,R,,108488,627.6972844,108473,108500,29,-1,3,,,128523,-575.1808776,26,128352,138.4113464,25,0,0,0,128340,70.46461487,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108629,e,,108629,40.26295155,108622,108634,14,1,6,,,128905,-716.5051018,15,128737,177.312561,32,128912,-19.36319351,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108646,E,,108646,137.1355452,108635,108659,26,1,4,,,129213,-705.2773296,20,129052,119.0298691,25,0,0,0,129037,81.63275909,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,108807,R,,108807,704.7015875,108801,108814,15,-1,3,,,129543,-718.7091216,20,129379,144.8295898,30,0,0,0,129369,91.08538818,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
